ident_men;ident_ind;pond_indc;sexe;age;lien_01;typolog;handicap;cs42;cs24;situa;statut;typemploi;temptrav;ddipl;pond_jour;nbkm_tot_velo_modprinc;nbkm_vae_velo_modprinc;nbkm_nonvae_velo_modprinc;nbkm_tot_velo_modannexe;nbkm_vae_velo_modannexe;nbkm_nonvae_velo_modannexe;pond_menc;cs42pr;cs24pr;dipdetpr;dipdetcj;stoc;stocp;quartile_rev;decile_rev;quartile_rev_uc;decile_rev_uc;dep_res;nuts_res;reg_res;tuu2017_res;catcom_aa_res;nb_velos;pond_velo1;kvelocat1;kveloutil_flag1;kveloutil_a1;kveloutil_b1;kveloutil_c1;kveloutil_d1;kvkm1sem1;pond_velo2;kvelocat2;kveloutil_flag2;kveloutil_a2;kveloutil_b2;kveloutil_c2;kveloutil_d2;kvkm1sem2;pond_velo3;kvelocat3;kveloutil_flag3;kveloutil_a3;kveloutil_b3;kveloutil_c3;kveloutil_d3;kvkm1sem3;pond_velo4;kvelocat4;kveloutil_flag4;kveloutil_a4;kveloutil_b4;kveloutil_c4;kveloutil_d4;kvkm1sem4;pond_velo5;kvelocat5;kveloutil_flag5;kveloutil_a5;kveloutil_b5;kveloutil_c5;kveloutil_d5;kvkm1sem5;conduit_moins10km_slt;conduit_moins20km;nb_trip_voit;mdisttot_fin1;voiture_passager1;mdisttot_fin2;voiture_passager2;mdisttot_fin3;voiture_passager3;mdisttot_fin4;voiture_passager4;mdisttot_fin5;voiture_passager5;mdisttot_fin6;voiture_passager6;mdisttot_fin7;voiture_passager7;mdisttot_fin8;voiture_passager8;mdisttot_fin9;voiture_passager9;mdisttot_fin10;voiture_passager10;mdisttot_fin11;voiture_passager11;mdisttot_fin12;voiture_passager12;mdisttot_fin13;voiture_passager13;mdisttot_fin14;voiture_passager14;mdisttot_fin15;voiture_passager15;mdisttot_fin16;voiture_passager16;mdisttot_fin17;voiture_passager17;mdisttot_fin18;voiture_passager18;tot_dist_voit;nbkm_walking_lower;nbkm_walking_upper
8,2E+12;8,2E+14;4408.6929;2;50;1;1;2;45;41;1;2;6;1;4;28037.818985;0;0;0;0;0;0;1102.1732;64;61;51;44;4;;3;7;2;3;7;FRK2;Auvergne-Rhône-Alpes;0;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;3;5;0;10;0;13;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28;0;0
8,2E+12;8,2E+14;6252.6025;1;89;0;1;2;74;73;5;;;;7;15703.101542;0;0;0;0;0;0;6252.6025;74;73;70;;2;1;3;6;4;9;1;FRK2;Auvergne-Rhône-Alpes;3;11;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;2;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;0;0
8,2E+12;8,2E+14;3976.5322;2;9;2;1;2;;;;;;;;12284.191763;0;0;0;0;0;0;1325.5107;52;51;43;71;1;1;3;6;2;3;7;FRK2;Auvergne-Rhône-Alpes;4;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;2;15;1;15;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;0;0
8,2E+12;8,2E+14;3393.0298;1;91;0;1;1;71;71;5;;;;7;12747.198334;0;0;0;0;0;0;1696.5149;71;71;70;70;2;1;2;3;1;2;7;FRK2;Auvergne-Rhône-Alpes;0;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;0
8,2E+12;8,2E+14;1679.8195;1;17;0;1;2;84;82;3;;;;6;12094.208793;8;0;8;8;0;8;1679.8195;84;82;60;;5;;1;1;1;1;26;FRK2;Auvergne-Rhône-Alpes;6;11;1;1679.8195;1;1;0;0;1;1;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0
8,2E+12;8,2E+14;1365.0393;2;67;0;1;2;86;82;6;;;;7;5128.2856575;0;0;0;0;0;0;682.51965;78;76;71;71;4;;2;4;2;3;69;FRK2;Auvergne-Rhône-Alpes;7;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;3.400000095367432;3.400000095367432
8,2E+12;8,2E+14;3020.2585;2;49;0;1;2;55;55;1;3;6;1;5;18624.927652;0;0;0;0;0;0;3020.2585;55;55;51;;4;;1;3;2;5;7;FRK2;Auvergne-Rhône-Alpes;0;20;1;3020.2585;2;1;1;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;4;1;0;1;0;8.8571428571;0;8.8571428571;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.714285;0;0
8,2E+12;8,2E+14;8881.9434;2;38;0;1;2;52;51;1;3;6;;3;46686.136078;0;0;0;0;0;0;2960.6479;23;23;44;35;1;1;4;9;4;8;26;FRK2;Auvergne-Rhône-Alpes;0;30;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;5;.9625;0;4.5;0;8;0;10;0;14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;37.462502;0;0
8,2E+12;8,2E+14;3322.7971;2;81;1;1;2;78;76;5;;;;7;;0;0;0;0;0;0;1661.3986;72;72;71;70;2;1;1;1;1;1;7;FRK2;Auvergne-Rhône-Alpes;2;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0
8,2E+12;8,2E+14;5457.2734;1;7;2;1;2;;;;;;;;36712.56569;0;0;0;0;0;0;1364.3184;68;66;71;71;4;;2;3;1;1;42;FRK2;Auvergne-Rhône-Alpes;7;11;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;6;1;6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;0;0
8,2E+12;8,2E+14;974.38373;2;80;0;1;2;78;76;5;;;;7;770.5742817300001;0;0;0;0;0;0;974.38373;78;76;70;;2;1;1;2;2;4;38;FRK2;Auvergne-Rhône-Alpes;0;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;2;12;1;12;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24;0;0
8,2E+12;8,2E+14;8251.708;1;16;2;1;2;84;82;3;;;;6;46182.092008;0;0;0;0;0;0;1650.3416;53;51;42;44;1;1;4;8;2;5;26;FRK2;Auvergne-Rhône-Alpes;0;20;1;1650.3416;1;1;0;0;0;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0
8,2E+12;8,2E+14;1923.119;2;69;0;1;1;75;73;5;;;;3;4363.7962767;0;0;0;0;0;0;1923.119;75;73;32;;2;1;2;4;3;6;7;FRK2;Auvergne-Rhône-Alpes;4;12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;.2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.2;0;0
8,2E+12;8,2E+14;4491.582;2;29;1;1;2;43;41;1;7;;;1;32861.61124;0;0;0;0;0;0;2245.791;43;41;24;44;4;;3;7;2;4;7;FRK2;Auvergne-Rhône-Alpes;4;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;4;4;0;4;0;12;0;12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32;0;0
8,2E+12;8,2E+14;6287.4307;2;28;0;1;2;62;61;4;;;;7;37756.922493;3;0;3;3;0;3;3143.7153;67;66;70;71;4;;3;6;3;6;26;FRK2;Auvergne-Rhône-Alpes;6;11;1;3143.7153;1;1;1;1;1;1;150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;5.400000095367432;5.400000095367432
8,2E+12;8,2E+14;1251.7701;1;56;0;1;1;68;66;4;;;;7;1529.0007283;0;0;0;0;0;0;1251.7701;68;66;71;;4;;1;2;2;3;1;FRK2;Auvergne-Rhône-Alpes;5;11;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;5;0;5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;0;0
8,2E+12;8,2E+14;3566.1582;2;62;1;1;2;75;73;5;;;;3;23362.136388;4;4;0;4;4;0;1783.0791;47;47;44;34;2;1;3;7;3;7;7;FRK2;Auvergne-Rhône-Alpes;4;20;1;1783.0791;6;1;0;1;0;0;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;4;1;0;2;0;8;0;10;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21;4;4
8,2E+12;8,2E+14;4688.3408;2;52;0;1;2;46;46;1;3;6;1;6;24557.700853;0;0;0;0;0;0;2344.1704;46;46;60;;1;1;3;7;3;7;38;FRK2;Auvergne-Rhône-Alpes;0;30;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;4;15;0;15;0;15;0;15;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;0;0
8,2E+12;8,2E+14;2470.7202;2;67;0;1;2;75;73;5;;;;3;7406.2752994;0;0;0;0;0;0;1235.3601;37;36;60;35;2;1;4;9;4;9;26;FRK2;Auvergne-Rhône-Alpes;0;30;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;5;2;0;9.4264069264;0;10;0;10;0;10;0;;;;;;;;;;;;;;;;;;;;;;;;;;;41.426407;0;0
8,2E+12;8,2E+14;3034.4597;1;41;0;1;2;63;61;4;;;;7;2649.101963;0;0;0;0;0;0;3034.4597;63;61;71;;4;;1;1;1;1;38;FRK2;Auvergne-Rhône-Alpes;7;11;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;.6000000238418579;.6000000238418579
8,2E+12;8,2E+14;2367.5007;1;68;0;1;1;75;73;5;;;;6;6200.528087;0;0;0;0;0;0;2367.5007;75;73;60;;2;1;2;3;3;6;1;FRK2;Auvergne-Rhône-Alpes;5;11;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;1
8,2E+12;8,2E+14;2211.9363;1;70;0;1;2;74;73;5;;;;6;11871.282632;0;0;0;0;0;0;1105.9681;74;73;60;35;2;1;4;8;4;8;7;FRK2;Auvergne-Rhône-Alpes;2;20;2;1105.9681;2;1;1;1;0;0;;1105.9681;3;1;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;3;4;0;8;0;12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24;0;0
8,2E+12;8,2E+14;4032.5889;1;57;0;1;2;46;46;1;3;6;1;4;25645.924086;0;0;0;0;0;0;2016.2944;46;46;44;52;2;1;2;5;2;4;26;FRK2;Auvergne-Rhône-Alpes;0;30;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0
8,2E+12;8,2E+14;1547.2075;1;51;0;1;2;38;36;1;3;6;1;5;3504.4096969;0;0;0;0;0;0;1547.2075;38;36;52;;2;1;3;7;4;10;26;FRK2;Auvergne-Rhône-Alpes;0;30;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;5;0;5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;0;0
8,2E+12;8,2E+14;5856.9175;1;17;2;1;2;84;82;3;;;;6;42217.059287;10;0;10;10;0;10;1952.3058;33;32;15;34;1;1;4;9;3;7;1;FRK2;Auvergne-Rhône-Alpes;5;11;4;1952.3058;1;1;1;1;1;1;80;1952.3058;3;1;1;1;1;1;80;1952.3058;4;1;0;0;1;0;40;1952.3058;3;1;0;1;0;0;10;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0
8,2E+12;8,2E+14;4637.7891;2;16;0;1;2;84;82;3;;;;6;20694.450575;0;0;0;0;0;0;1159.4473;38;36;31;51;2;1;4;10;4;8;7;FRK2;Auvergne-Rhône-Alpes;2;20;4;1159.4473;1;1;1;1;0;1;0;1159.4473;1;1;1;1;0;0;;1159.4473;1;1;1;1;0;0;0;1159.4473;1;1;1;1;0;1;0;;;;;;;;;1;1;2;.5;1;7.5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;.5;.5
8,2E+12;8,2E+14;1575.8907;1;71;0;1;2;78;76;5;;;;7;8179.8220108;0;0;0;0;0;0;1575.8907;78;76;70;;4;;1;1;1;2;69;FRK2;Auvergne-Rhône-Alpes;7;12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0
8,2E+12;8,2E+14;4399.1914;2;87;0;1;2;77;76;5;;;;7;27539.117174;0;0;0;0;0;0;4399.1914;77;76;70;;4;;1;1;1;1;26;FRK2;Auvergne-Rhône-Alpes;0;30;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;6;6
8,2E+12;8,2E+14;4124.0229;2;36;0;1;2;43;41;1;2;6;1;4;23329.240134;6;0;6;6;0;6;2062.0115;47;47;44;43;1;1;3;7;2;4;26;FRK2;Auvergne-Rhône-Alpes;0;30;2;2062.0115;1;1;0;1;1;1;6;2062.0115;1;1;0;1;0;1;7;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0
8,2E+12;8,2E+14;7315.2588;1;13;2;1;2;;;;;;;;58296.362219;0;0;0;0;0;0;1219.2098;65;61;24;42;4;;2;5;1;1;1;FRK2;Auvergne-Rhône-Alpes;5;11;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;2.030366659164429;2.030366659164429
8,2E+12;8,2E+14;5021.6162;1;13;2;1;2;;;;;;;;34301.134969;0;0;0;0;0;0;1255.4041;34;32;22;21;1;1;4;10;4;9;7;FRK2;Auvergne-Rhône-Alpes;2;20;5;2008.6465;3;1;1;0;0;0;0;2008.6465;3;1;1;0;0;0;5;2008.6465;1;1;1;0;0;0;;2008.6465;1;1;1;0;0;0;0;2008.6465;1;1;0;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0
8,2E+12;8,2E+14;16581.541;2;8;2;1;2;;;;;;;;94109.77514500001;0;0;0;0;0;0;4145.3853;21;21;71;71;4;;3;7;2;4;7;FRK2;Auvergne-Rhône-Alpes;0;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;.821665815;1;.821665815;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.6433316;0;0
8,2E+12;8,2E+14;4878.0366;1;28;0;1;2;69;69;1;3;6;1;1;34596.206791;0;0;0;0;0;0;2439.0183;69;69;23;45;4;;2;4;1;3;26;FRK2;Auvergne-Rhône-Alpes;0;30;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;3.75;0;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.75;0;0
8,2E+12;8,2E+14;2469.5286;2;26;0;1;2;52;51;4;;;;5;17130.658361;0;0;0;0;0;0;1234.7643;52;51;53;23;1;1;2;5;2;4;7;FRK2;Auvergne-Rhône-Alpes;2;20;2;1234.7643;1;1;1;1;0;0;0;1234.7643;1;1;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;8;1;0;1.8;0;1.8;0;3;0;3.3333333333;0;3.3333333333;0;3.7666666667;0;3.7666666667;0;;;;;;;;;;;;;;;;;;;;;21.799999;0;0
8,2E+12;8,2E+14;1966.1855;1;56;0;1;2;78;76;8;;;;5;13639.061711;0;0;0;0;0;0;1966.1855;78;76;52;;4;;1;2;1;3;69;FRK2;Auvergne-Rhône-Alpes;7;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;5;5
8,2E+12;8,2E+14;684.68237;1;48;0;1;2;67;66;1;3;6;1;4;5009.3186759;0;0;0;0;0;0;684.68237;67;66;44;;2;1;3;6;4;8;38;FRK2;Auvergne-Rhône-Alpes;0;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;1;17;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;0;0
8,2E+12;8,2E+14;5184.6235;1;34;0;1;2;68;66;1;3;6;1;4;25713.919756;0;0;0;0;0;0;1728.2079;68;66;45;60;4;;3;8;2;4;26;FRK2;Auvergne-Rhône-Alpes;0;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;2;12;0;12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24;0;0
8,2E+12;8,2E+14;3752.6807;2;84;0;1;2;77;76;5;;;;7;19616.285332;0;0;0;0;0;0;3752.6807;77;76;70;;2;1;1;2;2;3;26;FRK2;Auvergne-Rhône-Alpes;6;11;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;3;.6666666667;1;14;1;14;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28.666668;0;0
8,2E+12;8,2E+14;3607.2183;1;65;0;1;2;75;73;5;;;;3;23553.149755;0;0;0;0;0;0;1803.6091;75;73;31;42;2;1;3;8;4;8;7;FRK2;Auvergne-Rhône-Alpes;4;12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;5;7;0;7;0;7;0;10;0;14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;45;0;0
8,2E+12;8,2E+14;4056.4092;2;64;1;1;2;77;76;6;;;;4;30787.335944;0;0;0;0;0;0;2028.2046;74;73;24;42;2;1;4;10;4;10;7;FRK2;Auvergne-Rhône-Alpes;4;12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;7;3;0;3;0;5;0;5;0;5;0;6;0;6;0;;;;;;;;;;;;;;;;;;;;;;;33;0;0
8,2E+12;8,2E+14;1809.8763;1;85;0;1;2;78;76;5;;;;4;12320.503455;0;0;0;0;0;0;1809.8763;78;76;42;;4;;1;1;1;2;69;FRK2;Auvergne-Rhône-Alpes;7;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;1
8,2E+12;8,2E+14;5225.2793;2;7;2;1;2;;;;;;;;33940.3428;0;0;0;0;0;0;1306.3198;38;36;32;23;1;1;4;9;4;8;26;FRK2;Auvergne-Rhône-Alpes;0;20;2;1306.3198;2;1;0;1;0;0;;1306.3198;2;1;1;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;1;1;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;0;0
8,2E+12;8,2E+14;2051.6687;2;65;0;1;1;86;82;5;;;;4;4010.4637164;0;0;0;0;0;0;2051.6687;86;82;42;;4;;1;2;1;3;38;FRK2;Auvergne-Rhône-Alpes;7;11;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0
8,2E+12;8,2E+14;3604.7649;2;69;0;1;2;77;76;5;;;;6;23615.050859;0;0;0;0;0;0;3604.7649;77;76;60;;4;;2;3;3;6;7;FRK2;Auvergne-Rhône-Alpes;4;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;5;.5;0;.5;0;.5;0;5.5;0;5.5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;12.5;0;0
8,2E+12;8,2E+14;2914.395;2;77;1;1;2;78;76;5;;;;5;7227.8930863;0;0;0;0;0;0;1457.1975;75;73;70;52;2;1;3;6;3;6;7;FRK2;Auvergne-Rhône-Alpes;4;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;8.333333333300001;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.333333;0;0
8,2E+12;8,2E+14;5426.3413;2;35;1;1;2;54;54;1;3;6;2;3;29122.733864;0;0;0;0;0;0;1808.7804;38;36;44;31;2;1;4;10;4;9;26;FRK2;Auvergne-Rhône-Alpes;0;30;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0
8,2E+12;8,2E+14;4644.6973;2;58;1;1;2;56;56;1;7;;;5;26083.264507;0;0;0;0;0;0;2322.3486;78;76;42;52;4;;2;5;2;4;7;FRK2;Auvergne-Rhône-Alpes;4;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;6;0;6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;0;0
8,2E+12;8,2E+14;1957.9764;2;57;0;1;2;43;41;1;2;6;2;3;5997.5042487;0;0;0;0;0;0;978.98822;43;41;34;24;1;1;4;9;4;9;7;FRK2;Auvergne-Rhône-Alpes;2;20;2;978.98822;3;1;1;0;0;0;100;978.98822;3;1;1;0;0;0;60;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0
8,2E+12;8,2E+14;4309.2935;2;86;3;4;2;78;76;5;;;;7;;0;0;0;0;0;0;2154.6467;77;76;71;;4;;2;4;2;3;69;FRK2;Auvergne-Rhône-Alpes;7;12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0
8,2E+12;8,2E+14;4013.4705;1;76;1;1;2;78;76;5;;;;7;10747.089618;0;0;0;0;0;0;2006.7352;78;76;70;71;2;1;3;7;3;7;26;FRK2;Auvergne-Rhône-Alpes;0;30;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;3;0;5.6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.6000004;0;0
8,2E+12;8,2E+14;1721.2194;2;46;0;1;2;56;56;1;4;6;2;5;;0;0;0;0;0;0;860.60968;65;61;52;51;1;1;3;8;4;8;7;FRK2;Auvergne-Rhône-Alpes;2;20;1;860.60968;2;1;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0
8,2E+12;8,2E+14;3793.5122;1;37;0;1;2;47;47;1;3;6;1;4;25708.035013;0;0;0;0;0;0;3793.5122;47;47;43;;1;1;3;6;4;9;38;FRK2;Auvergne-Rhône-Alpes;0;30;1;3793.5122;3;1;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;4;7;0;7;0;14;0;14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42;1.046784400939941;1.046784400939941
8,2E+12;8,2E+14;3079.3958;1;70;0;1;2;75;73;5;;;;3;5784.4567036;0;0;0;0;0;0;1539.6979;75;73;34;60;2;1;2;5;2;5;26;FRK2;Auvergne-Rhône-Alpes;0;30;2;1539.6979;1;1;0;1;0;0;0;1539.6979;4;1;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;1;1;3;.5;0;1;0;1.5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;0;0
8,2E+12;8,2E+14;10008.695;1;20;31;1;1;81;81;4;;;;5;27851.651557;0;0;0;0;0;0;3336.2317;52;51;52;52;1;1;2;5;1;3;26;FRK2;Auvergne-Rhône-Alpes;0;30;1;3336.2317;1;1;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;4;4
8,2E+12;8,2E+14;6702.1992;2;34;0;1;2;43;41;1;7;;;3;64509.894567;0;0;0;0;0;0;2234.0664;47;47;32;33;1;1;2;5;1;3;26;FRK2;Auvergne-Rhône-Alpes;0;30;2;2234.0664;4;1;0;1;0;0;0;2234.0664;7;1;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;1;1;4;4.5999999997;0;4.5999999997;0;10;0;10;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29.200001;0;0
8,2E+12;8,2E+14;8109.1133;2;28;0;1;2;55;55;1;3;6;1;5;86374.34544799999;0;0;0;0;0;0;4054.5566;55;55;53;;4;;2;4;2;5;38;FRK2;Auvergne-Rhône-Alpes;7;11;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;1.3333333333;1;1.3333333333;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.6666667;0;0
8,2E+12;8,2E+14;2124.4585;2;60;0;1;2;68;66;1;3;6;2;5;16818.491776;0;0;0;0;0;0;2124.4585;68;66;51;;4;;1;1;1;1;1;FRK2;Auvergne-Rhône-Alpes;5;11;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;8.200000047683716;8.200000047683716
8,2E+12;8,2E+14;1289.459;2;74;0;1;2;78;76;5;;;;7;9145.152710099999;0;0;0;0;0;0;1289.459;78;76;71;;4;;1;1;1;1;69;FRK2;Auvergne-Rhône-Alpes;7;12;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0
8,2E+12;8,2E+14;3095.3542;1;85;0;1;1;72;72;5;;;;7;;0;0;0;0;0;0;1547.6771;72;72;70;70;2;1;2;5;2;4;42;FRK2;Auvergne-Rhône-Alpes;0;30;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0
8,2E+12;8,2E+14;2906.8735;2;68;1;1;1;77;76;5;;;;7;18910.791139;0;0;0;0;0;0;1453.4368;77;76;70;52;2;1;3;6;3;6;26;FRK2;Auvergne-Rhône-Alpes;0;30;1;1453.4368;1;1;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;5;1.5;0;4.4666666665;0;4.6999999998;0;4.7999999999;0;7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;22.466667;0;0
